ts_wall,stm32_timestamp,pixhawk_timestamp,thrust1,thrust2,thrust3,thrust4,thrust5,thrust6,voltage,current,rpm,temperature,torque,load,baro_t,baro_p,_FORMAT
1753881508.2859688,440.4620056152344,204.6280059814453,1685.0,1568.0,1876.0,0.0,2864.0,1093.0,47.900001525878906,0.0,36.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.3374405,440.50799560546875,204.6280059814453,1668.0,1586.0,1873.0,0.0,2864.0,1097.0,47.900001525878906,1.600000023841858,1888.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.3888874,440.552001953125,204.6280059814453,1668.0,1586.0,1873.0,0.0,2868.0,1097.0,47.900001525878906,1.600000023841858,1888.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.439745,440.6340026855469,204.6280059814453,1648.0,1576.0,1858.0,0.0,2869.0,1108.0,47.900001525878906,1.600000023841858,1888.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.4908528,440.6809997558594,204.6280059814453,1663.0,1576.0,1850.0,0.0,2869.0,1112.0,47.599998474121094,2.799999952316284,2239.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.5418677,440.72198486328125,204.6280059814453,1663.0,1571.0,1850.0,0.0,2874.0,1112.0,47.599998474121094,2.799999952316284,2239.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.5932522,440.76300048828125,204.6280059814453,1675.0,1571.0,1865.0,0.0,2874.0,1105.0,47.599998474121094,2.799999952316284,2239.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.644444,440.8450012207031,204.6280059814453,1675.0,1581.0,1864.0,0.0,2860.0,1106.0,47.599998474121094,2.799999952316284,2239.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.6953452,440.885986328125,204.6280059814453,1672.0,1575.0,1864.0,0.0,2857.0,1106.0,47.599998474121094,2.799999952316284,2239.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.7470486,440.9280090332031,204.6280059814453,1672.0,1575.0,1864.0,0.0,2857.0,1106.0,47.599998474121094,2.799999952316284,2239.0,39.0,nan,nan,45.029998779296875,970.475341796875,<16f
1753881508.7984097,440.9830017089844,205.12100219726562,1678.0,1575.0,1858.0,0.0,2857.0,1104.0,55.29999923706055,0.0,685.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881508.8505704,441.02398681640625,205.12100219726562,1678.0,1569.0,1858.0,0.0,2849.0,1104.0,55.29999923706055,0.0,685.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881508.901924,441.1059875488281,205.12100219726562,1682.0,1584.0,1862.0,0.0,2850.0,1099.0,55.29999923706055,0.0,685.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881508.953703,441.1470031738281,205.12100219726562,1682.0,1584.0,1863.0,0.0,2850.0,1099.0,55.29999923706055,0.0,685.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881509.0051837,441.1929931640625,205.12100219726562,1671.0,1579.0,1863.0,0.0,2858.0,1099.0,52.5,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881509.0561385,441.2340087890625,205.12100219726562,1671.0,1579.0,1870.0,0.0,2858.0,1101.0,52.5,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881509.1072614,441.3160095214844,205.12100219726562,1678.0,1572.0,1877.0,0.0,2854.0,1097.0,52.5,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881509.1583111,441.35699462890625,205.12100219726562,1691.0,1566.0,1877.0,0.0,2850.0,1097.0,52.5,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881509.2096121,441.39801025390625,205.12100219726562,1691.0,1566.0,1877.0,0.0,2850.0,1097.0,52.5,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881509.2606945,441.44000244140625,205.12100219726562,1691.0,1566.0,1865.0,0.0,2850.0,1120.0,52.5,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5701293945312,<16f
1753881509.3115954,441.4949951171875,205.6280059814453,1682.0,1569.0,1865.0,0.0,2850.0,1120.0,48.599998474121094,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.3632355,441.5769958496094,205.6280059814453,1677.0,1572.0,1869.0,0.0,2853.0,1123.0,48.599998474121094,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.4153461,441.6180114746094,205.6280059814453,1677.0,1572.0,1870.0,0.0,2853.0,1107.0,48.599998474121094,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.4668434,441.65899658203125,205.6280059814453,1678.0,1559.0,1870.0,0.0,2864.0,1107.0,48.599998474121094,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.517905,441.7049865722656,205.6280059814453,1678.0,1559.0,1869.0,0.0,2864.0,1099.0,46.20000076293945,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.5691216,441.7869873046875,205.6280059814453,1668.0,1560.0,1867.0,0.0,2873.0,1114.0,46.20000076293945,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.6201515,441.8280029296875,205.6280059814453,1668.0,1569.0,1867.0,0.0,2868.0,1114.0,46.20000076293945,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.6711721,441.8689880371094,205.6280059814453,1679.0,1569.0,1867.0,0.0,2868.0,1114.0,46.20000076293945,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.7224991,441.9519958496094,205.6280059814453,1683.0,1573.0,1877.0,0.0,2876.0,1100.0,46.20000076293945,0.0,0.0,39.0,nan,nan,45.040000915527344,970.5047607421875,<16f
1753881509.8241172,442.0480041503906,206.12399291992188,1683.0,1564.0,1873.0,0.0,2857.0,1092.0,47.5,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881509.875203,442.0889892578125,206.12399291992188,1670.0,1564.0,1864.0,0.0,2857.0,1098.0,47.5,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881509.926411,442.1300048828125,206.12399291992188,1670.0,1572.0,1864.0,0.0,2862.0,1098.0,47.5,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881509.97794,442.1709899902344,206.12399291992188,1669.0,1572.0,1853.0,0.0,2862.0,1111.0,47.5,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881510.0290544,442.25799560546875,206.12399291992188,1665.0,1576.0,1858.0,0.0,2863.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881510.0806365,442.29901123046875,206.12399291992188,1665.0,1572.0,1858.0,0.0,2873.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881510.1320896,442.3399963378906,206.12399291992188,1665.0,1572.0,1858.0,0.0,2873.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881510.1837943,442.4219970703125,206.12399291992188,1673.0,1579.0,1861.0,0.0,2867.0,1117.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881510.2350366,442.4639892578125,206.12399291992188,1684.0,1579.0,1868.0,0.0,2867.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5179443359375,<16f
1753881510.2868216,442.5190124511719,206.6269989013672,1684.0,1571.0,1868.0,0.0,2860.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.338368,442.55999755859375,206.6269989013672,1675.0,1571.0,1871.0,0.0,2860.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.389237,442.60101318359375,206.6269989013672,1675.0,1571.0,1871.0,0.0,2860.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.440277,442.6830139160156,206.6269989013672,1679.0,1565.0,1862.0,0.0,2858.0,1117.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.4915087,442.72900390625,206.6269989013672,1679.0,1565.0,1868.0,0.0,2858.0,1117.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.5425928,442.7699890136719,206.6269989013672,1675.0,1565.0,1868.0,0.0,2855.0,1121.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.5937629,442.8110046386719,206.6269989013672,1675.0,1555.0,1868.0,0.0,2855.0,1121.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.645035,442.89300537109375,206.6269989013672,1681.0,1567.0,1868.0,0.0,2862.0,1108.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.6965282,442.9339904785156,206.6269989013672,1681.0,1567.0,1865.0,0.0,2862.0,1114.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.7477841,442.97601318359375,206.6269989013672,1690.0,1584.0,1865.0,0.0,2865.0,1114.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.04999923706055,970.5449829101562,<16f
1753881510.7996345,443.0299987792969,207.12399291992188,1690.0,1584.0,1872.0,0.0,2865.0,1119.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881510.850946,443.0719909667969,207.12399291992188,1676.0,1583.0,1872.0,0.0,2855.0,1119.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881510.902228,443.15399169921875,207.12399291992188,1668.0,1575.0,1864.0,0.0,2857.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881510.9533975,443.19500732421875,207.12399291992188,1668.0,1575.0,1859.0,0.0,2857.0,1112.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881511.0050616,443.2409973144531,207.12399291992188,1668.0,1575.0,1859.0,0.0,2861.0,1114.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881511.056675,443.2820129394531,207.12399291992188,1670.0,1576.0,1859.0,0.0,2861.0,1114.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881511.1076176,443.364013671875,207.12399291992188,1675.0,1570.0,1872.0,0.0,2861.0,1098.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881511.1586788,443.4049987792969,207.12399291992188,1675.0,1570.0,1876.0,0.0,2855.0,1104.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881511.2096643,443.4460144042969,207.12399291992188,1672.0,1563.0,1876.0,0.0,2855.0,1104.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881511.2609768,443.4880065917969,207.12399291992188,1672.0,1563.0,1863.0,0.0,2855.0,1107.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.5039672851562,<16f
1753881511.3120294,443.5429992675781,207.6269989013672,1672.0,1563.0,1863.0,0.0,2855.0,1107.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.3634617,443.625,207.6269989013672,1669.0,1572.0,1868.0,0.0,2859.0,1109.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.4151921,443.6659851074219,207.6269989013672,1662.0,1572.0,1873.0,0.0,2859.0,1109.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.4668567,443.7070007324219,207.6269989013672,1662.0,1572.0,1873.0,0.0,2857.0,1113.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.5178304,443.75299072265625,207.6269989013672,1668.0,1593.0,1873.0,0.0,2857.0,1113.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.5689619,443.8349914550781,207.6269989013672,1668.0,1580.0,1872.0,0.0,2861.0,1114.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.6198838,443.8760070800781,207.6269989013672,1676.0,1580.0,1870.0,0.0,2846.0,1102.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.67089,443.9169921875,207.6269989013672,1676.0,1571.0,1870.0,0.0,2846.0,1102.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.7221563,443.9580078125,207.6269989013672,1681.0,1571.0,1871.0,0.0,2846.0,1090.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.7731214,444.0,207.6269989013672,1681.0,1571.0,1871.0,0.0,2841.0,1090.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4716186523438,<16f
1753881511.8242037,444.0979919433594,208.12399291992188,1679.0,1575.0,1864.0,0.0,2843.0,1085.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881511.875424,444.1390075683594,208.12399291992188,1679.0,1575.0,1867.0,0.0,2843.0,1085.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881511.927039,444.17999267578125,208.12399291992188,1685.0,1575.0,1867.0,0.0,2858.0,1102.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881511.978534,444.22100830078125,208.12399291992188,1685.0,1577.0,1867.0,0.0,2858.0,1102.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881512.0304487,444.3080139160156,208.12399291992188,1671.0,1579.0,1880.0,0.0,2874.0,1109.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881512.0827928,444.3489990234375,208.12399291992188,1664.0,1579.0,1869.0,0.0,2863.0,1101.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881512.1342661,444.3900146484375,208.12399291992188,1664.0,1578.0,1869.0,0.0,2863.0,1101.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881512.185289,444.4309997558594,208.12399291992188,1664.0,1578.0,1863.0,0.0,2850.0,1110.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881512.2365444,444.5140075683594,208.12399291992188,1665.0,1574.0,1863.0,0.0,2850.0,1110.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4749145507812,<16f
1753881512.288043,444.5679931640625,208.6269989013672,1669.0,1574.0,1863.0,0.0,2849.0,1114.0,48.0,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.3391135,444.6099853515625,208.6269989013672,1669.0,1575.0,1865.0,0.0,2849.0,1114.0,48.0,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.3902562,444.6510009765625,208.6269989013672,1672.0,1575.0,1865.0,0.0,2859.0,1105.0,48.0,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.4415538,444.6919860839844,208.6269989013672,1672.0,1581.0,1865.0,0.0,2859.0,1105.0,48.0,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.492645,444.77899169921875,208.6269989013672,1687.0,1580.0,1866.0,0.0,2853.0,1100.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.5438018,444.82000732421875,208.6269989013672,1687.0,1580.0,1863.0,0.0,2871.0,1105.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.5954738,444.8609924316406,208.6269989013672,1679.0,1574.0,1863.0,0.0,2871.0,1105.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.6471426,444.9020080566406,208.6269989013672,1679.0,1574.0,1862.0,0.0,2872.0,1113.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.698867,444.9840087890625,208.6269989013672,1667.0,1570.0,1862.0,0.0,2872.0,1113.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5184326171875,<16f
1753881512.749991,445.02899169921875,208.6269989013672,1667.0,1570.0,1871.0,0.0,2868.0,1118.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881512.8012424,445.08099365234375,209.12399291992188,1678.0,1578.0,1871.0,0.0,2868.0,1118.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881512.8527143,445.12200927734375,209.12399291992188,1678.0,1578.0,1865.0,0.0,2871.0,1111.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881512.9040174,445.1629943847656,209.12399291992188,1670.0,1575.0,1865.0,0.0,2871.0,1111.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881512.9551961,445.2449951171875,209.12399291992188,1670.0,1569.0,1856.0,0.0,2877.0,1111.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881513.006304,445.2909851074219,209.12399291992188,1670.0,1569.0,1855.0,0.0,2864.0,1117.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881513.0580714,445.3320007324219,209.12399291992188,1674.0,1558.0,1855.0,0.0,2864.0,1117.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881513.1091993,445.37298583984375,209.12399291992188,1674.0,1558.0,1858.0,0.0,2856.0,1118.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881513.1605716,445.4549865722656,209.12399291992188,1671.0,1548.0,1858.0,0.0,2856.0,1118.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881513.212089,445.4960021972656,209.12399291992188,1671.0,1548.0,1869.0,0.0,2857.0,1106.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881513.2638326,445.5379943847656,209.12399291992188,1672.0,1555.0,1869.0,0.0,2857.0,1106.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.040000915527344,970.541748046875,<16f
1753881513.3152583,445.5920104980469,209.6269989013672,1672.0,1555.0,1866.0,0.0,2867.0,1113.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.3667083,445.67401123046875,209.6269989013672,1664.0,1567.0,1866.0,0.0,2866.0,1118.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.4179263,445.7149963378906,209.6269989013672,1664.0,1583.0,1866.0,0.0,2866.0,1118.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.4692032,445.7560119628906,209.6269989013672,1677.0,1583.0,1864.0,0.0,2864.0,1107.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.5205123,445.802001953125,209.6269989013672,1677.0,1583.0,1864.0,0.0,2864.0,1107.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.571694,445.8840026855469,209.6269989013672,1682.0,1579.0,1865.0,0.0,2867.0,1103.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.6228044,445.92498779296875,209.6269989013672,1682.0,1581.0,1865.0,0.0,2862.0,1103.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.6744115,445.96600341796875,209.6269989013672,1680.0,1581.0,1874.0,0.0,2862.0,1104.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.725712,446.0069885253906,209.6269989013672,1680.0,1590.0,1874.0,0.0,2862.0,1104.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.02000045776367,970.4693603515625,<16f
1753881513.7772977,446.0530090332031,209.6269989013672,1676.0,1590.0,1870.0,0.0,2865.0,1116.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881513.8287516,446.1449890136719,210.12399291992188,1675.0,1588.0,1872.0,0.0,2867.0,1121.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881513.8801026,446.1860046386719,210.12399291992188,1675.0,1563.0,1872.0,0.0,2867.0,1121.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881513.931489,446.22698974609375,210.12399291992188,1675.0,1563.0,1866.0,0.0,2878.0,1116.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881513.983322,446.26800537109375,210.12399291992188,1677.0,1563.0,1866.0,0.0,2878.0,1116.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881514.0344472,446.3550109863281,210.12399291992188,1678.0,1558.0,1871.0,0.0,2870.0,1093.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881514.0857055,446.39801025390625,210.12399291992188,1678.0,1563.0,1871.0,0.0,2865.0,1093.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881514.1371155,446.4389953613281,210.12399291992188,1686.0,1563.0,1862.0,0.0,2865.0,1100.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881514.1880488,446.4800109863281,210.12399291992188,1686.0,1569.0,1862.0,0.0,2865.0,1100.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.4747924804688,<16f
1753881514.2391925,446.5660095214844,210.12399291992188,1670.0,1568.0,1863.0,0.0,2869.0,1104.0,47.900001525878906,0.0,0.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.29009,446.6180114746094,210.6269989013672,1670.0,1568.0,1874.0,0.0,2876.0,1099.0,48.400001525878906,0.800000011920929,378.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.3415751,446.65899658203125,210.6269989013672,1674.0,1573.0,1874.0,0.0,2876.0,1099.0,48.400001525878906,0.800000011920929,378.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.3930304,446.70001220703125,210.6269989013672,1674.0,1573.0,1873.0,0.0,2877.0,1104.0,48.400001525878906,0.800000011920929,378.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.4444125,446.7409973144531,210.6269989013672,1687.0,1573.0,1873.0,0.0,2877.0,1104.0,48.400001525878906,0.800000011920929,378.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.496278,446.8290100097656,210.6269989013672,1687.0,1574.0,1863.0,0.0,2857.0,1104.0,47.900001525878906,1.7999999523162842,2076.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.5475948,446.8699951171875,210.6269989013672,1681.0,1586.0,1855.0,0.0,2853.0,1104.0,47.900001525878906,1.7999999523162842,2076.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.5991273,446.9110107421875,210.6269989013672,1681.0,1586.0,1855.0,0.0,2853.0,1096.0,47.900001525878906,1.7999999523162842,2076.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.6513999,446.9519958496094,210.6269989013672,1667.0,1567.0,1855.0,0.0,2868.0,1096.0,47.900001525878906,1.7999999523162842,2076.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.7026649,447.03399658203125,210.6269989013672,1657.0,1564.0,1861.0,0.0,2868.0,1095.0,47.900001525878906,1.7999999523162842,2076.0,39.0,nan,nan,45.029998779296875,970.5231323242188,<16f
1753881514.7534745,447.0799865722656,210.6269989013672,1657.0,1564.0,1859.0,0.0,2873.0,1107.0,47.900001525878906,1.7999999523162842,2076.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881514.8046114,447.1310119628906,211.12399291992188,1657.0,1564.0,1859.0,0.0,2873.0,1107.0,47.70000076293945,2.700000047683716,2883.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881514.8559642,447.1719970703125,211.12399291992188,1665.0,1580.0,1861.0,0.0,2861.0,1112.0,47.70000076293945,2.700000047683716,2883.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881514.9071255,447.2130126953125,211.12399291992188,1665.0,1580.0,1861.0,0.0,2861.0,1112.0,47.70000076293945,2.700000047683716,2883.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881514.958486,447.2950134277344,211.12399291992188,1677.0,1569.0,1871.0,0.0,2870.0,1108.0,47.70000076293945,2.700000047683716,2883.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881515.0098112,447.34100341796875,211.12399291992188,1675.0,1565.0,1871.0,0.0,2867.0,1108.0,47.79999923706055,2.700000047683716,2880.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881515.0609725,447.38299560546875,211.12399291992188,1675.0,1565.0,1862.0,0.0,2867.0,1107.0,47.79999923706055,2.700000047683716,2880.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881515.1124918,447.42401123046875,211.12399291992188,1677.0,1569.0,1862.0,0.0,2856.0,1107.0,47.79999923706055,2.700000047683716,2880.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881515.1635585,447.5060119628906,211.12399291992188,1677.0,1573.0,1858.0,0.0,2856.0,1111.0,47.79999923706055,2.700000047683716,2880.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881515.215669,447.5469970703125,211.12399291992188,1680.0,1573.0,1872.0,0.0,2847.0,1099.0,47.79999923706055,2.700000047683716,2880.0,39.0,nan,nan,45.02000045776367,970.4727783203125,<16f
1753881515.2674732,447.5929870605469,211.12399291992188,1680.0,1573.0,1872.0,0.0,2847.0,1099.0,47.79999923706055,2.700000047683716,2880.0,39.0,nan,nan,45.029998779296875,970.5157470703125,<16f
1753881515.318941,447.6440124511719,211.6269989013672,1684.0,1567.0,1865.0,0.0,2851.0,1099.0,47.70000076293945,2.799999952316284,2883.0,39.0,nan,nan,45.029998779296875,970.5157470703125,<16f
1753881515.370709,447.68499755859375,211.6269989013672,1684.0,1567.0,1865.0,0.0,2851.0,1102.0,47.70000076293945,2.799999952316284,2883.0,39.0,nan,nan,45.029998779296875,970.5157470703125,<16f
