ts_wall,stm32_timestamp,pixhawk_timestamp,thrust1,thrust2,thrust3,thrust4,thrust5,thrust6,voltage,current,rpm,temperature,torque,load,_FORMAT
1753878911.296502,nan,nan,1680.0,1582.0,1854.0,0.0,2876.0,1084.0,47.400001525878906,8.0,4512.0,61.0,nan,nan,<14f
1753878911.346994,nan,nan,1680.0,1582.0,1854.0,0.0,2876.0,1104.0,47.400001525878906,8.0,4512.0,61.0,nan,nan,<14f
1753878911.3979468,nan,nan,1680.0,1578.0,1859.0,0.0,2876.0,1104.0,47.400001525878906,7.900000095367432,4505.0,61.0,nan,nan,<14f
1753878911.448655,nan,nan,1686.0,1578.0,1859.0,0.0,2876.0,1120.0,47.400001525878906,7.900000095367432,4505.0,61.0,nan,nan,<14f
1753878911.4992614,nan,nan,1686.0,1573.0,1858.0,0.0,2876.0,1120.0,47.400001525878906,7.900000095367432,4505.0,61.0,nan,nan,<14f
1753878911.549898,nan,nan,1690.0,1576.0,1846.0,0.0,2874.0,1113.0,47.400001525878906,7.900000095367432,4505.0,61.0,nan,nan,<14f
1753878911.60085,nan,nan,1690.0,1576.0,1846.0,0.0,2868.0,1113.0,47.400001525878906,7.900000095367432,4505.0,61.0,nan,nan,<14f
1753878911.651489,nan,nan,1683.0,1576.0,1846.0,0.0,2868.0,1106.0,47.400001525878906,7.900000095367432,4505.0,61.0,nan,nan,<14f
1753878911.7020514,nan,nan,1683.0,1587.0,1849.0,0.0,2860.0,1106.0,47.400001525878906,7.699999809265137,4502.0,61.0,nan,nan,<14f
1753878911.7525558,nan,nan,1683.0,1587.0,1849.0,0.0,2860.0,1118.0,47.400001525878906,7.699999809265137,4502.0,61.0,nan,nan,<14f
1753878911.8032768,nan,nan,1671.0,1596.0,1856.0,0.0,2858.0,1120.0,47.400001525878906,7.699999809265137,4502.0,61.0,nan,nan,<14f
1753878911.8541884,nan,nan,1669.0,1586.0,1863.0,0.0,2870.0,1120.0,47.400001525878906,7.699999809265137,4502.0,61.0,nan,nan,<14f
1753878911.9050152,nan,nan,1669.0,1586.0,1863.0,0.0,2870.0,1122.0,47.5,8.0,4507.0,61.0,nan,nan,<14f
1753878911.9557402,nan,nan,1672.0,1580.0,1857.0,0.0,2870.0,1122.0,47.5,8.0,4507.0,61.0,nan,nan,<14f
1753878912.0063562,nan,nan,1672.0,1557.0,1854.0,0.0,2875.0,1114.0,47.5,8.0,4507.0,61.0,nan,nan,<14f
1753878912.0571978,nan,nan,1671.0,1557.0,1854.0,0.0,2867.0,1114.0,47.5,8.0,4507.0,61.0,nan,nan,<14f
1753878912.1078832,nan,nan,1671.0,1557.0,1854.0,0.0,2867.0,1116.0,47.5,8.0,4507.0,61.0,nan,nan,<14f
1753878912.1584437,nan,nan,1660.0,1541.0,1847.0,0.0,2861.0,1116.0,47.5,8.0,4507.0,61.0,nan,nan,<14f
1753878912.2090554,nan,nan,1660.0,1541.0,1847.0,0.0,2861.0,1115.0,47.400001525878906,8.100000381469727,4497.0,61.0,nan,nan,<14f
1753878912.259942,nan,nan,1668.0,1579.0,1846.0,0.0,2867.0,1110.0,47.400001525878906,8.100000381469727,4497.0,61.0,nan,nan,<14f
1753878912.3106387,nan,nan,1668.0,1596.0,1853.0,0.0,2878.0,1110.0,47.400001525878906,8.100000381469727,4497.0,61.0,nan,nan,<14f
1753878912.3615746,nan,nan,1678.0,1596.0,1853.0,0.0,2878.0,1110.0,47.400001525878906,8.100000381469727,4497.0,61.0,nan,nan,<14f
1753878912.4125395,nan,nan,1678.0,1581.0,1861.0,0.0,2878.0,1099.0,47.5,7.900000095367432,4500.0,61.0,nan,nan,<14f
1753878912.4631937,nan,nan,1682.0,1581.0,1861.0,0.0,2870.0,1096.0,47.5,7.900000095367432,4500.0,61.0,nan,nan,<14f
1753878912.5141907,nan,nan,1686.0,1581.0,1867.0,0.0,2878.0,1096.0,47.5,7.900000095367432,4500.0,61.0,nan,nan,<14f
1753878912.5651574,nan,nan,1686.0,1581.0,1867.0,0.0,2878.0,1096.0,47.5,7.900000095367432,4500.0,61.0,nan,nan,<14f
1753878912.6159873,nan,nan,1686.0,1578.0,1859.0,0.0,2876.0,1096.0,47.5,7.900000095367432,4500.0,61.0,nan,nan,<14f
1753878912.666845,nan,nan,1689.0,1582.0,1856.0,0.0,2871.0,1095.0,47.5,8.100000381469727,4523.0,61.0,nan,nan,<14f
1753878912.7177901,nan,nan,1689.0,1582.0,1856.0,0.0,2871.0,1097.0,47.5,8.100000381469727,4523.0,61.0,nan,nan,<14f
1753878912.7686934,nan,nan,1689.0,1566.0,1858.0,0.0,2871.0,1097.0,47.5,8.100000381469727,4523.0,61.0,nan,nan,<14f
1753878912.8196828,nan,nan,1689.0,1566.0,1858.0,0.0,2868.0,1097.0,47.5,8.100000381469727,4523.0,61.0,nan,nan,<14f
1753878912.8702962,nan,nan,1665.0,1566.0,1858.0,0.0,2868.0,1090.0,47.5,8.100000381469727,4523.0,61.0,nan,nan,<14f
1753878912.9209824,nan,nan,1652.0,1550.0,1856.0,0.0,2864.0,1090.0,47.5,7.900000095367432,4510.0,61.0,nan,nan,<14f
1753878912.9718628,nan,nan,1652.0,1557.0,1870.0,0.0,2872.0,1090.0,47.5,7.900000095367432,4510.0,61.0,nan,nan,<14f
1753878913.0227933,nan,nan,1667.0,1557.0,1870.0,0.0,2872.0,1088.0,47.5,7.900000095367432,4510.0,61.0,nan,nan,<14f
1753878913.0735767,nan,nan,1667.0,1576.0,1870.0,0.0,2867.0,1088.0,47.5,7.900000095367432,4510.0,61.0,nan,nan,<14f
1753878913.1240847,nan,nan,1662.0,1580.0,1862.0,0.0,2867.0,1095.0,47.5,7.900000095367432,4510.0,61.0,nan,nan,<14f
1753878913.1746507,nan,nan,1662.0,1580.0,1862.0,0.0,2862.0,1095.0,47.400001525878906,8.0,4505.0,61.0,nan,nan,<14f
1753878913.2253387,nan,nan,1656.0,1580.0,1849.0,0.0,2862.0,1111.0,47.400001525878906,8.0,4505.0,61.0,nan,nan,<14f
1753878913.276115,nan,nan,1656.0,1587.0,1849.0,0.0,2867.0,1111.0,47.400001525878906,8.0,4505.0,61.0,nan,nan,<14f
1753878913.3269398,nan,nan,1663.0,1587.0,1856.0,0.0,2868.0,1115.0,47.400001525878906,8.0,4505.0,61.0,nan,nan,<14f
1753878913.378088,nan,nan,1663.0,1587.0,1856.0,0.0,2868.0,1124.0,47.20000076293945,8.0,4513.0,61.0,nan,nan,<14f
1753878913.429105,nan,nan,1672.0,1586.0,1861.0,0.0,2873.0,1124.0,47.20000076293945,8.0,4513.0,61.0,nan,nan,<14f
1753878913.4803042,nan,nan,1672.0,1586.0,1861.0,0.0,2873.0,1114.0,47.20000076293945,8.0,4513.0,61.0,nan,nan,<14f
1753878913.5311546,nan,nan,1683.0,1577.0,1862.0,0.0,2876.0,1114.0,47.20000076293945,8.0,4513.0,61.0,nan,nan,<14f
1753878913.582445,nan,nan,1676.0,1577.0,1862.0,0.0,2876.0,1101.0,47.20000076293945,8.0,4513.0,61.0,nan,nan,<14f
1753878913.6332223,nan,nan,1676.0,1572.0,1859.0,0.0,2880.0,1101.0,47.20000076293945,8.0,4513.0,61.0,nan,nan,<14f
1753878913.6841743,nan,nan,1676.0,1572.0,1859.0,0.0,2880.0,1103.0,47.400001525878906,7.900000095367432,4512.0,61.0,nan,nan,<14f
1753878913.7348683,nan,nan,1674.0,1580.0,1850.0,0.0,2887.0,1103.0,47.400001525878906,7.900000095367432,4512.0,61.0,nan,nan,<14f
1753878913.7856307,nan,nan,1670.0,1570.0,1847.0,0.0,2875.0,1099.0,47.400001525878906,7.900000095367432,4512.0,61.0,nan,nan,<14f
1753878913.8362718,nan,nan,1670.0,1570.0,1847.0,0.0,2875.0,1096.0,47.400001525878906,7.900000095367432,4512.0,61.0,nan,nan,<14f
1753878913.8870559,nan,nan,1670.0,1566.0,1857.0,0.0,2868.0,1096.0,47.599998474121094,8.0,4494.0,61.0,nan,nan,<14f
1753878913.937794,nan,nan,1661.0,1566.0,1857.0,0.0,2868.0,1096.0,47.599998474121094,8.0,4494.0,61.0,nan,nan,<14f
1753878913.9883335,nan,nan,1678.0,1560.0,1858.0,0.0,2869.0,1093.0,47.599998474121094,8.0,4494.0,61.0,nan,nan,<14f
1753878914.0391552,nan,nan,1678.0,1560.0,1858.0,0.0,2869.0,1102.0,47.599998474121094,8.0,4494.0,61.0,nan,nan,<14f
1753878914.0901551,nan,nan,1677.0,1559.0,1860.0,0.0,2865.0,1102.0,47.599998474121094,8.0,4494.0,61.0,nan,nan,<14f
1753878914.1407897,nan,nan,1677.0,1559.0,1860.0,0.0,2865.0,1105.0,47.599998474121094,8.0,4494.0,61.0,nan,nan,<14f
1753878914.191304,nan,nan,1677.0,1566.0,1859.0,0.0,2864.0,1105.0,47.400001525878906,7.900000095367432,4520.0,61.0,nan,nan,<14f
1753878914.2422075,nan,nan,1674.0,1570.0,1857.0,0.0,2871.0,1120.0,47.400001525878906,7.900000095367432,4520.0,61.0,nan,nan,<14f
1753878914.293211,nan,nan,1673.0,1570.0,1857.0,0.0,2871.0,1120.0,47.400001525878906,7.900000095367432,4520.0,61.0,nan,nan,<14f
1753878914.3440204,nan,nan,1673.0,1570.0,1855.0,0.0,2873.0,1128.0,47.400001525878906,7.900000095367432,4520.0,61.0,nan,nan,<14f
1753878914.3954418,nan,nan,1666.0,1555.0,1855.0,0.0,2873.0,1128.0,47.5,8.199999809265137,4517.0,61.0,nan,nan,<14f
1753878914.4460146,nan,nan,1666.0,1553.0,1860.0,0.0,2862.0,1119.0,47.5,8.199999809265137,4517.0,61.0,nan,nan,<14f
1753878914.496909,nan,nan,1662.0,1553.0,1860.0,0.0,2862.0,1104.0,47.5,8.199999809265137,4517.0,61.0,nan,nan,<14f
1753878914.548209,nan,nan,1662.0,1555.0,1864.0,0.0,2864.0,1104.0,47.5,8.199999809265137,4517.0,61.0,nan,nan,<14f
1753878914.5989022,nan,nan,1673.0,1555.0,1864.0,0.0,2864.0,1099.0,47.5,8.199999809265137,4517.0,61.0,nan,nan,<14f
1753878914.6495862,nan,nan,1679.0,1565.0,1863.0,0.0,2879.0,1099.0,47.5,8.199999809265137,4517.0,61.0,nan,nan,<14f
1753878914.700599,nan,nan,1679.0,1565.0,1849.0,0.0,2881.0,1096.0,47.29999923706055,7.699999809265137,4510.0,61.0,nan,nan,<14f
1753878914.7513516,nan,nan,1679.0,1568.0,1849.0,0.0,2881.0,1096.0,47.29999923706055,7.699999809265137,4510.0,61.0,nan,nan,<14f
1753878914.801904,nan,nan,1682.0,1568.0,1849.0,0.0,2883.0,1109.0,47.29999923706055,7.699999809265137,4510.0,61.0,nan,nan,<14f
1753878914.8526103,nan,nan,1682.0,1568.0,1861.0,0.0,2883.0,1109.0,47.29999923706055,7.699999809265137,4510.0,61.0,nan,nan,<14f
1753878914.9035356,nan,nan,1676.0,1568.0,1862.0,0.0,2877.0,1120.0,47.400001525878906,7.800000190734863,4504.0,61.0,nan,nan,<14f
1753878914.9541857,nan,nan,1681.0,1568.0,1862.0,0.0,2877.0,1123.0,47.400001525878906,7.800000190734863,4504.0,61.0,nan,nan,<14f
1753878915.0049727,nan,nan,1681.0,1578.0,1862.0,0.0,2872.0,1123.0,47.400001525878906,7.800000190734863,4504.0,61.0,nan,nan,<14f
1753878915.0557234,nan,nan,1683.0,1578.0,1864.0,0.0,2877.0,1115.0,47.400001525878906,7.800000190734863,4504.0,61.0,nan,nan,<14f
1753878915.1065369,nan,nan,1683.0,1585.0,1864.0,0.0,2877.0,1115.0,47.400001525878906,7.800000190734863,4504.0,61.0,nan,nan,<14f
1753878915.1573951,nan,nan,1671.0,1585.0,1864.0,0.0,2880.0,1110.0,47.400001525878906,7.800000190734863,4504.0,61.0,nan,nan,<14f
1753878915.208056,nan,nan,1671.0,1580.0,1862.0,0.0,2880.0,1110.0,47.400001525878906,7.699999809265137,4505.0,61.0,nan,nan,<14f
1753878915.2587497,nan,nan,1672.0,1580.0,1862.0,0.0,2887.0,1118.0,47.400001525878906,7.699999809265137,4505.0,61.0,nan,nan,<14f
1753878915.3095546,nan,nan,1672.0,1568.0,1848.0,0.0,2887.0,1120.0,47.400001525878906,7.699999809265137,4505.0,61.0,nan,nan,<14f
1753878915.360287,nan,nan,1666.0,1569.0,1852.0,0.0,2887.0,1120.0,47.400001525878906,7.699999809265137,4505.0,61.0,nan,nan,<14f
1753878915.4114983,nan,nan,1666.0,1569.0,1852.0,0.0,2887.0,1120.0,47.5,7.400000095367432,4511.0,61.0,nan,nan,<14f
1753878915.4624095,nan,nan,1673.0,1569.0,1860.0,0.0,2866.0,1119.0,47.5,7.400000095367432,4511.0,61.0,nan,nan,<14f
1753878915.5133843,nan,nan,1673.0,1563.0,1851.0,0.0,2866.0,1118.0,47.5,7.400000095367432,4511.0,61.0,nan,nan,<14f
1753878915.5642812,nan,nan,1672.0,1555.0,1851.0,0.0,2866.0,1118.0,47.5,7.400000095367432,4511.0,61.0,nan,nan,<14f
1753878915.6149952,nan,nan,1672.0,1555.0,1851.0,0.0,2865.0,1114.0,47.5,7.400000095367432,4511.0,61.0,nan,nan,<14f
1753878915.6659725,nan,nan,1668.0,1557.0,1861.0,0.0,2865.0,1114.0,47.5,7.400000095367432,4511.0,61.0,nan,nan,<14f
1753878915.7165713,nan,nan,1668.0,1557.0,1861.0,0.0,2865.0,1111.0,47.400001525878906,8.0,4512.0,61.0,nan,nan,<14f
1753878915.7672355,nan,nan,1667.0,1563.0,1862.0,0.0,2866.0,1117.0,47.400001525878906,8.0,4512.0,61.0,nan,nan,<14f
1753878915.8181665,nan,nan,1667.0,1563.0,1865.0,0.0,2876.0,1117.0,47.400001525878906,8.0,4512.0,61.0,nan,nan,<14f
1753878915.8689234,nan,nan,1667.0,1576.0,1865.0,0.0,2876.0,1117.0,47.400001525878906,8.0,4512.0,61.0,nan,nan,<14f
1753878915.9196506,nan,nan,1667.0,1576.0,1856.0,0.0,2882.0,1108.0,47.5,7.699999809265137,4492.0,61.0,nan,nan,<14f
1753878915.970463,nan,nan,1660.0,1587.0,1856.0,0.0,2872.0,1102.0,47.5,7.699999809265137,4492.0,61.0,nan,nan,<14f
1753878916.0212572,nan,nan,1660.0,1580.0,1855.0,0.0,2872.0,1102.0,47.5,7.699999809265137,4492.0,61.0,nan,nan,<14f
1753878916.0721014,nan,nan,1660.0,1580.0,1855.0,0.0,2874.0,1113.0,47.5,7.699999809265137,4492.0,61.0,nan,nan,<14f
1753878916.1228218,nan,nan,1660.0,1576.0,1870.0,0.0,2874.0,1113.0,47.5,7.699999809265137,4492.0,61.0,nan,nan,<14f
1753878916.173598,nan,nan,1663.0,1576.0,1857.0,0.0,2878.0,1124.0,47.400001525878906,7.599999904632568,4500.0,61.0,nan,nan,<14f
1753878916.2242432,nan,nan,1678.0,1572.0,1857.0,0.0,2878.0,1124.0,47.400001525878906,7.599999904632568,4500.0,61.0,nan,nan,<14f
1753878916.2749598,nan,nan,1678.0,1572.0,1848.0,0.0,2875.0,1113.0,47.400001525878906,7.599999904632568,4500.0,61.0,nan,nan,<14f
1753878916.32576,nan,nan,1678.0,1575.0,1848.0,0.0,2875.0,1113.0,47.400001525878906,7.599999904632568,4500.0,61.0,nan,nan,<14f
1753878916.3762414,nan,nan,1670.0,1575.0,1848.0,0.0,2878.0,1101.0,47.400001525878906,7.599999904632568,4500.0,61.0,nan,nan,<14f
1753878916.4269402,nan,nan,1673.0,1566.0,1871.0,0.0,2882.0,1109.0,47.5,7.699999809265137,4494.0,61.0,nan,nan,<14f
1753878916.477847,nan,nan,1673.0,1577.0,1880.0,0.0,2882.0,1109.0,47.5,7.699999809265137,4494.0,61.0,nan,nan,<14f
1753878916.5290132,nan,nan,1675.0,1577.0,1880.0,0.0,2873.0,1112.0,47.5,7.699999809265137,4494.0,61.0,nan,nan,<14f
1753878916.579954,nan,nan,1675.0,1577.0,1868.0,0.0,2873.0,1112.0,47.5,7.699999809265137,4494.0,61.0,nan,nan,<14f
1753878916.6308677,nan,nan,1670.0,1571.0,1867.0,0.0,2870.0,1106.0,47.5,7.699999809265137,4494.0,61.0,nan,nan,<14f
1753878916.6822033,nan,nan,1670.0,1565.0,1867.0,0.0,2870.0,1106.0,47.400001525878906,7.900000095367432,4501.0,61.0,nan,nan,<14f
1753878916.7329092,nan,nan,1669.0,1565.0,1864.0,0.0,2871.0,1107.0,47.400001525878906,7.900000095367432,4501.0,61.0,nan,nan,<14f
1753878916.7836988,nan,nan,1669.0,1570.0,1864.0,0.0,2871.0,1107.0,47.400001525878906,7.900000095367432,4501.0,61.0,nan,nan,<14f
1753878916.8346038,nan,nan,1667.0,1576.0,1866.0,0.0,2867.0,1108.0,47.400001525878906,7.900000095367432,4501.0,61.0,nan,nan,<14f
1753878916.8852766,nan,nan,1667.0,1576.0,1866.0,0.0,2861.0,1107.0,47.29999923706055,8.199999809265137,4502.0,61.0,nan,nan,<14f
1753878916.936112,nan,nan,1678.0,1575.0,1864.0,0.0,2861.0,1107.0,47.29999923706055,8.199999809265137,4502.0,61.0,nan,nan,<14f
1753878916.9871068,nan,nan,1678.0,1575.0,1864.0,0.0,2867.0,1104.0,47.29999923706055,8.199999809265137,4502.0,61.0,nan,nan,<14f
1753878917.0376954,nan,nan,1672.0,1576.0,1864.0,0.0,2867.0,1104.0,47.29999923706055,8.199999809265137,4502.0,61.0,nan,nan,<14f
1753878917.0881987,nan,nan,1659.0,1576.0,1864.0,0.0,2872.0,1104.0,47.29999923706055,8.199999809265137,4502.0,61.0,nan,nan,<14f
1753878917.139168,nan,nan,1659.0,1575.0,1859.0,0.0,2872.0,1104.0,47.29999923706055,8.199999809265137,4502.0,61.0,nan,nan,<14f
1753878917.1899712,nan,nan,1659.0,1575.0,1859.0,0.0,2864.0,1100.0,47.20000076293945,8.100000381469727,4507.0,61.0,nan,nan,<14f
1753878917.2407029,nan,nan,1669.0,1570.0,1867.0,0.0,2864.0,1100.0,47.20000076293945,8.100000381469727,4507.0,61.0,nan,nan,<14f
1753878917.2913861,nan,nan,1679.0,1570.0,1856.0,0.0,2871.0,1104.0,47.20000076293945,8.100000381469727,4507.0,61.0,nan,nan,<14f
1753878917.3418968,nan,nan,1679.0,1568.0,1856.0,0.0,2871.0,1101.0,47.20000076293945,8.100000381469727,4507.0,61.0,nan,nan,<14f
1753878917.3926754,nan,nan,1679.0,1568.0,1843.0,0.0,2871.0,1101.0,47.400001525878906,7.5,4511.0,61.0,nan,nan,<14f
1753878917.4435077,nan,nan,1671.0,1573.0,1843.0,0.0,2871.0,1101.0,47.400001525878906,7.5,4511.0,61.0,nan,nan,<14f
1753878917.4941003,nan,nan,1663.0,1573.0,1858.0,0.0,2871.0,1102.0,47.400001525878906,7.5,4511.0,61.0,nan,nan,<14f
1753878917.5447738,nan,nan,1663.0,1573.0,1858.0,0.0,2880.0,1108.0,47.400001525878906,7.5,4511.0,61.0,nan,nan,<14f
1753878917.595479,nan,nan,1678.0,1568.0,1856.0,0.0,2880.0,1108.0,47.400001525878906,7.5,4511.0,61.0,nan,nan,<14f
1753878917.6459968,nan,nan,1678.0,1568.0,1856.0,0.0,2878.0,1111.0,47.400001525878906,7.5,4511.0,61.0,nan,nan,<14f
1753878917.6968608,nan,nan,1678.0,1568.0,1854.0,0.0,2878.0,1111.0,47.400001525878906,7.699999809265137,4509.0,61.0,nan,nan,<14f
1753878917.7488832,nan,nan,1685.0,1578.0,1866.0,0.0,2879.0,1112.0,47.400001525878906,7.699999809265137,4509.0,61.0,nan,nan,<14f
1753878917.799645,nan,nan,1671.0,1568.0,1866.0,0.0,2870.0,1112.0,47.400001525878906,7.699999809265137,4509.0,61.0,nan,nan,<14f
1753878917.8501601,nan,nan,1671.0,1568.0,1869.0,0.0,2870.0,1111.0,47.400001525878906,7.699999809265137,4509.0,61.0,nan,nan,<14f
1753878917.901138,nan,nan,1654.0,1567.0,1869.0,0.0,2870.0,1111.0,47.400001525878906,8.199999809265137,4498.0,61.0,nan,nan,<14f
1753878917.9520223,nan,nan,1654.0,1572.0,1866.0,0.0,2869.0,1108.0,47.400001525878906,8.199999809265137,4498.0,61.0,nan,nan,<14f
1753878918.002805,nan,nan,1675.0,1572.0,1866.0,0.0,2868.0,1119.0,47.400001525878906,8.199999809265137,4498.0,61.0,nan,nan,<14f
1753878918.0535781,nan,nan,1675.0,1572.0,1861.0,0.0,2868.0,1119.0,47.400001525878906,8.199999809265137,4498.0,61.0,nan,nan,<14f
1753878918.1041343,nan,nan,1686.0,1573.0,1861.0,0.0,2867.0,1123.0,47.400001525878906,8.199999809265137,4498.0,61.0,nan,nan,<14f
1753878918.1548626,nan,nan,1686.0,1573.0,1874.0,0.0,2867.0,1123.0,47.400001525878906,8.199999809265137,4498.0,61.0,nan,nan,<14f
1753878918.2052987,nan,nan,1676.0,1574.0,1873.0,0.0,2870.0,1116.0,47.5,7.800000190734863,4498.0,61.0,nan,nan,<14f
1753878918.2559,nan,nan,1676.0,1583.0,1873.0,0.0,2870.0,1116.0,47.5,7.800000190734863,4498.0,61.0,nan,nan,<14f
1753878918.30683,nan,nan,1674.0,1583.0,1873.0,0.0,2863.0,1104.0,47.5,7.800000190734863,4498.0,61.0,nan,nan,<14f
1753878918.3574758,nan,nan,1674.0,1578.0,1862.0,0.0,2863.0,1104.0,47.5,7.800000190734863,4498.0,61.0,nan,nan,<14f
1753878918.4083776,nan,nan,1673.0,1577.0,1860.0,0.0,2866.0,1111.0,47.70000076293945,7.599999904632568,4497.0,61.0,nan,nan,<14f
1753878918.459229,nan,nan,1665.0,1577.0,1860.0,0.0,2867.0,1094.0,47.70000076293945,7.599999904632568,4497.0,61.0,nan,nan,<14f
1753878918.5097544,nan,nan,1665.0,1577.0,1866.0,0.0,2867.0,1094.0,47.70000076293945,7.599999904632568,4497.0,61.0,nan,nan,<14f
1753878918.560625,nan,nan,1665.0,1576.0,1866.0,0.0,2862.0,1094.0,47.70000076293945,7.599999904632568,4497.0,61.0,nan,nan,<14f
1753878918.6115937,nan,nan,1674.0,1564.0,1871.0,0.0,2861.0,1097.0,47.70000076293945,7.599999904632568,4497.0,61.0,nan,nan,<14f
1753878918.6625836,nan,nan,1673.0,1564.0,1871.0,0.0,2861.0,1102.0,47.29999923706055,7.800000190734863,4490.0,61.0,nan,nan,<14f
1753878918.71345,nan,nan,1673.0,1572.0,1865.0,0.0,2861.0,1102.0,47.29999923706055,7.800000190734863,4490.0,61.0,nan,nan,<14f
1753878918.7643764,nan,nan,1673.0,1572.0,1865.0,0.0,2869.0,1123.0,47.29999923706055,7.800000190734863,4490.0,61.0,nan,nan,<14f
1753878918.8149488,nan,nan,1668.0,1572.0,1861.0,0.0,2884.0,1109.0,47.29999923706055,7.800000190734863,4490.0,61.0,nan,nan,<14f
1753878918.865782,nan,nan,1677.0,1572.0,1862.0,0.0,2884.0,1109.0,47.5,7.599999904632568,4495.0,61.0,nan,nan,<14f
1753878918.9165196,nan,nan,1677.0,1575.0,1862.0,0.0,2875.0,1104.0,47.5,7.599999904632568,4495.0,61.0,nan,nan,<14f
1753878918.9672346,nan,nan,1681.0,1575.0,1862.0,0.0,2875.0,1104.0,47.5,7.599999904632568,4495.0,61.0,nan,nan,<14f
1753878919.0180438,nan,nan,1681.0,1574.0,1865.0,0.0,2871.0,1102.0,47.5,7.599999904632568,4495.0,61.0,nan,nan,<14f
1753878919.0687172,nan,nan,1679.0,1570.0,1865.0,0.0,2871.0,1102.0,47.5,7.599999904632568,4495.0,61.0,nan,nan,<14f
1753878919.1196387,nan,nan,1679.0,1570.0,1865.0,0.0,2868.0,1113.0,47.5,7.599999904632568,4495.0,61.0,nan,nan,<14f
1753878919.1703405,nan,nan,1690.0,1570.0,1861.0,0.0,2868.0,1113.0,47.5,7.599999904632568,4495.0,61.0,nan,nan,<14f
1753878919.2209065,nan,nan,1690.0,1562.0,1861.0,0.0,2861.0,1126.0,47.5,7.599999904632568,4496.0,61.0,nan,nan,<14f
1753878919.2714167,nan,nan,1679.0,1578.0,1867.0,0.0,2860.0,1115.0,47.5,7.599999904632568,4496.0,61.0,nan,nan,<14f
1753878919.322081,nan,nan,1679.0,1578.0,1866.0,0.0,2860.0,1115.0,47.5,7.599999904632568,4496.0,61.0,nan,nan,<14f
1753878919.3726604,nan,nan,1662.0,1574.0,1866.0,0.0,2858.0,1115.0,47.29999923706055,7.699999809265137,4497.0,61.0,nan,nan,<14f
1753878919.4234195,nan,nan,1662.0,1574.0,1858.0,0.0,2858.0,1113.0,47.29999923706055,7.699999809265137,4497.0,61.0,nan,nan,<14f
1753878919.4742048,nan,nan,1657.0,1568.0,1858.0,0.0,2874.0,1105.0,47.29999923706055,7.699999809265137,4497.0,61.0,nan,nan,<14f
1753878919.52508,nan,nan,1674.0,1566.0,1855.0,0.0,2874.0,1105.0,47.29999923706055,7.699999809265137,4497.0,61.0,nan,nan,<14f
1753878919.5760415,nan,nan,1674.0,1566.0,1855.0,0.0,2872.0,1113.0,47.29999923706055,7.699999809265137,4497.0,61.0,nan,nan,<14f
1753878919.6270497,nan,nan,1674.0,1566.0,1858.0,0.0,2872.0,1113.0,47.29999923706055,7.699999809265137,4497.0,61.0,nan,nan,<14f
1753878919.6779425,nan,nan,1678.0,1575.0,1858.0,0.0,2877.0,1113.0,47.29999923706055,7.699999809265137,4497.0,61.0,nan,nan,<14f
1753878919.728513,nan,nan,1663.0,1582.0,1856.0,0.0,2876.0,1119.0,47.400001525878906,7.900000095367432,4501.0,61.0,nan,nan,<14f
1753878919.7793617,nan,nan,1663.0,1582.0,1862.0,0.0,2876.0,1119.0,47.400001525878906,7.900000095367432,4501.0,61.0,nan,nan,<14f
1753878919.8320944,nan,nan,1663.0,1579.0,1862.0,0.0,2875.0,1119.0,47.400001525878906,7.900000095367432,4501.0,61.0,nan,nan,<14f
1753878919.8826075,nan,nan,1663.0,1579.0,1862.0,0.0,2875.0,1108.0,47.400001525878906,7.900000095367432,4501.0,61.0,nan,nan,<14f
1753878919.933394,nan,nan,1673.0,1569.0,1866.0,0.0,2872.0,1098.0,47.400001525878906,7.900000095367432,4489.0,61.0,nan,nan,<14f
1753878919.9839365,nan,nan,1673.0,1569.0,1852.0,0.0,2872.0,1098.0,47.400001525878906,7.900000095367432,4489.0,61.0,nan,nan,<14f
1753878920.03464,nan,nan,1666.0,1575.0,1852.0,0.0,2871.0,1115.0,47.400001525878906,7.900000095367432,4489.0,61.0,nan,nan,<14f
1753878920.0853496,nan,nan,1666.0,1575.0,1866.0,0.0,2871.0,1115.0,47.400001525878906,7.900000095367432,4489.0,61.0,nan,nan,<14f
1753878920.1362705,nan,nan,1666.0,1568.0,1865.0,0.0,2865.0,1117.0,47.400001525878906,7.900000095367432,4489.0,61.0,nan,nan,<14f
1753878920.1867597,nan,nan,1666.0,1563.0,1865.0,0.0,2866.0,1117.0,47.5,7.800000190734863,4495.0,61.0,nan,nan,<14f
1753878920.2378652,nan,nan,1669.0,1563.0,1850.0,0.0,2866.0,1098.0,47.5,7.800000190734863,4495.0,61.0,nan,nan,<14f
1753878920.288454,nan,nan,1669.0,1587.0,1850.0,0.0,2862.0,1098.0,47.5,7.800000190734863,4495.0,61.0,nan,nan,<14f
1753878920.3393908,nan,nan,1685.0,1587.0,1853.0,0.0,2862.0,1102.0,47.5,7.800000190734863,4495.0,61.0,nan,nan,<14f
1753878920.3901672,nan,nan,1685.0,1581.0,1853.0,0.0,2862.0,1126.0,47.400001525878906,7.599999904632568,4501.0,61.0,nan,nan,<14f
1753878920.4410524,nan,nan,1671.0,1581.0,1861.0,0.0,2862.0,1126.0,47.400001525878906,7.599999904632568,4501.0,61.0,nan,nan,<14f
